trip_id,driver_id,pickup_time,dropoff_time,pickup_location,fare_amount,status
1b396782-b1fd-4ab2-a099-50a8bf6a7744,33,2025-07-03T15:57:09.915280,2025-07-03T16:10:09.915280,Mall,84.49,completed
a9595153-23c7-4f5e-9ca9-4a7b69358db2,49,2025-07-05T10:57:09.915302,2025-07-05T11:55:09.915302,University,93.39,cancelled
3441997b-5eb9-485b-a1e7-884eceb1f10b,43,2025-07-04T22:57:09.915316,2025-07-04T23:17:09.915316,Mall,53.8,completed
37673897-35b1-4985-8832-be665f0dfa1f,8,2025-07-04T02:57:09.915328,2025-07-04T03:04:09.915328,Mall,46.38,cancelled
a0fbc8e4-4d0e-4898-9846-7b3e93f2c427,40,2025-07-04T11:57:09.915341,2025-07-04T12:21:09.915341,Downtown,43.36,no_show
91d9e2b4-de4c-4460-b7a1-d8d88e963216,22,2025-07-04T05:57:09.915354,2025-07-04T06:03:09.915354,Mall,68.22,completed
a0bc83bf-cecb-448e-bf8b-d510f1676293,29,2025-07-04T13:57:09.915366,2025-07-04T14:55:09.915366,Mall,18.14,cancelled
be421c3f-a887-4542-bcc3-04d2884e324e,23,2025-07-03T18:57:09.915379,2025-07-03T19:57:09.915379,Mall,14.12,no_show
07c15377-6a5b-4b8f-b3bf-fd22cf4a4db4,15,2025-07-04T23:57:09.915392,2025-07-05T00:27:09.915392,Airport,41.35,no_show
21a8cead-8ba0-4ed0-9090-b1ef4a5d07b3,25,2025-07-04T13:57:09.915404,2025-07-04T14:53:09.915404,Downtown,46.16,no_show
c49796cb-0708-421f-8703-8b0cbfadd5e6,8,2025-07-03T23:57:09.915417,2025-07-04T00:44:09.915417,Airport,48.65,no_show
5f46ef29-0570-476d-b1c8-36fdbe07f5b7,45,2025-07-03T17:57:09.915429,2025-07-03T18:50:09.915429,Downtown,9.17,completed
f59320cd-0db9-4534-bc9e-84a474fee62d,16,2025-07-05T12:57:09.915442,2025-07-05T13:45:09.915442,University,65.24,no_show
abbd984d-22a3-48e1-ae41-197a84a1299d,14,2025-07-05T07:57:09.915455,2025-07-05T08:10:09.915455,Mall,16.72,cancelled
a83c4f4e-517a-4518-9c6f-5801b2d7dcbb,39,2025-07-03T13:57:09.915467,2025-07-03T14:50:09.915467,Mall,66.1,cancelled
c5c22d35-b38a-4f5f-b71b-f121a3c712ec,13,2025-07-05T07:57:09.915480,2025-07-05T08:52:09.915480,Mall,23.75,no_show
692e4975-3b06-4e8f-9634-b238a5a7f6fd,33,2025-07-05T05:57:09.915493,2025-07-05T06:29:09.915493,Airport,97.26,no_show
5e6d16fd-dcf9-4d61-bad1-df5ec644220a,39,2025-07-05T07:57:09.915507,2025-07-05T08:54:09.915507,University,71.86,completed
d872ba51-12f1-4423-85bc-0dfd507fb761,1,2025-07-03T18:57:09.915520,2025-07-03T19:50:09.915520,Airport,29.89,completed
cf17703c-8f3b-4d06-8bbc-5b20f19151ab,9,2025-07-05T03:57:09.915533,2025-07-05T04:35:09.915533,Stadium,51.77,completed
65b4b447-cb57-412e-8c87-6f56bf13e405,19,2025-07-03T21:57:09.915546,2025-07-03T22:57:09.915546,Downtown,85.08,completed
41b9c2e1-7210-4e29-88a0-6762c00dd98c,31,2025-07-05T08:57:09.915558,2025-07-05T09:05:09.915558,University,67.72,no_show
6e1f6967-946e-458b-b435-40fdd6e789ca,34,2025-07-04T23:57:09.915571,2025-07-05T00:52:09.915571,Mall,28.27,completed
ac4e7f45-b466-4d49-83ca-2b4d106066db,39,2025-07-04T11:57:09.915584,2025-07-04T12:03:09.915584,University,36.68,completed
0d8f8437-47f8-4a80-b14a-c0292c0b6e60,22,2025-07-04T02:57:09.915597,2025-07-04T03:27:09.915597,Downtown,92.96,completed
bd545834-8e8a-4b85-a792-80e8ec7b505b,46,2025-07-04T18:57:09.915609,2025-07-04T19:32:09.915609,Stadium,10.17,completed
0e4beee9-e284-44ac-a9b9-ec47fb6b7357,3,2025-07-03T21:57:09.915622,2025-07-03T22:23:09.915622,University,81.96,no_show
0fa5be7e-da0f-4d6f-943e-887752b05b74,9,2025-07-03T13:57:09.915634,2025-07-03T14:11:09.915634,Stadium,7.77,completed
4df61e14-a36f-4e86-b644-088b26157a85,28,2025-07-05T12:57:09.915648,2025-07-05T13:07:09.915648,Airport,85.55,no_show
3888b894-49e3-473b-b912-1abe0959d9b2,41,2025-07-04T15:57:09.915660,2025-07-04T16:52:09.915660,Stadium,76.89,no_show
bd4096c4-88c8-4200-8609-60e117c4653b,37,2025-07-03T21:57:09.915673,2025-07-03T22:52:09.915673,University,91.62,completed
8aae3662-6ce9-4cad-9322-4a877995f4e4,4,2025-07-03T16:57:09.915685,2025-07-03T17:09:09.915685,Stadium,54.04,completed
4dbc0b2d-beee-4e12-900a-0cab597c8344,36,2025-07-04T19:57:09.915698,2025-07-04T20:42:09.915698,Downtown,76.54,no_show
18b10ef7-fc4d-4188-9ca5-9a550f6a1b00,44,2025-07-04T23:57:09.915710,2025-07-05T00:55:09.915710,Airport,30.08,completed
980442cb-052a-480f-8a00-cccc9b6920e4,25,2025-07-04T20:57:09.915723,2025-07-04T21:57:09.915723,Stadium,49.64,cancelled
c89c7e12-9cdf-4237-8d12-c893432542bf,6,2025-07-04T05:57:09.915736,2025-07-04T06:19:09.915736,Airport,25.54,completed
c1874131-ada7-4a57-925c-7f3b9db335cd,33,2025-07-04T16:57:09.915748,2025-07-04T17:38:09.915748,Mall,57.73,no_show
693b1868-ee6b-49b5-8fc6-b2a582b1474f,6,2025-07-03T15:57:09.915761,2025-07-03T16:30:09.915761,Stadium,8.96,completed
b4830cc3-1442-489a-8ddc-e97847b4bf5d,3,2025-07-04T12:57:09.915774,2025-07-04T13:13:09.915774,University,93.94,completed
2b3dceb2-96c6-4adc-9bd6-af83bc4a0fad,44,2025-07-04T05:57:09.915802,2025-07-04T06:30:09.915802,Mall,63.32,no_show
4390aadf-76a9-4b15-a190-a14c207ee5e9,10,2025-07-05T10:57:09.915816,2025-07-05T11:32:09.915816,Airport,81.51,no_show
e013467e-c5a5-48dd-9a24-3c29bcacba65,32,2025-07-04T20:57:09.915829,2025-07-04T21:10:09.915829,Downtown,57.63,no_show
d23e65a7-fb6b-4921-889a-7771c371d485,6,2025-07-05T08:57:09.915842,2025-07-05T09:45:09.915842,Downtown,10.01,cancelled
76fdaae5-66a8-4e09-8399-39785051b877,25,2025-07-04T14:57:09.915854,2025-07-04T15:28:09.915854,Downtown,98.12,no_show
b0a33c0d-004a-4c40-aef0-920f8fe59a17,38,2025-07-04T10:57:09.915867,2025-07-04T11:49:09.915867,Mall,14.85,cancelled
43476379-ecb4-4f7f-b5dd-7e7f4be6ad9c,36,2025-07-04T12:57:09.915883,2025-07-04T13:44:09.915883,Stadium,91.6,completed
f534c8be-52a0-4eb8-b205-f044508880d8,49,2025-07-04T01:57:09.915896,2025-07-04T02:31:09.915896,Mall,73.37,cancelled
28a2b6be-4e45-4e19-b46f-6de78ed1a5a7,26,2025-07-05T02:57:09.915909,2025-07-05T03:39:09.915909,University,39.53,no_show
8a7d20a7-50ba-4599-bf84-4b000f3ab39f,13,2025-07-04T21:57:09.915922,2025-07-04T22:16:09.915922,Mall,31.63,completed
1d87274f-5541-4c3a-b934-cb879a89df57,10,2025-07-04T22:57:09.915935,2025-07-04T23:12:09.915935,Mall,74.24,no_show
2eba08ab-2c87-4e17-9f39-cc7e661b51fa,35,2025-07-04T08:57:09.915947,2025-07-04T09:11:09.915947,Mall,97.68,cancelled
8425408b-a3b1-437a-b836-686c8e0e5244,37,2025-07-05T11:57:09.915960,2025-07-05T12:33:09.915960,Stadium,75.0,completed
a3888f6f-5f8c-46e9-9e69-ec1e92e6b4ac,9,2025-07-04T23:57:09.915973,2025-07-05T00:07:09.915973,Downtown,10.68,cancelled
315d4247-6db2-4410-ab77-6f164a2b3dee,50,2025-07-03T23:57:09.915985,2025-07-04T00:53:09.915985,University,26.04,cancelled
b97be92c-cd33-4df2-bf20-83348c2ba6ae,31,2025-07-05T10:57:09.915998,2025-07-05T11:46:09.915998,Airport,72.66,no_show
d1efb26c-7adc-43ff-ba06-2b4fbf0b17b2,35,2025-07-04T01:57:09.916010,2025-07-04T02:08:09.916010,Downtown,93.43,completed
12c234a7-62cb-4ab8-8181-725b8ca67755,22,2025-07-04T14:57:09.916023,2025-07-04T15:12:09.916023,Downtown,73.28,completed
51437921-64ec-4f2a-8c66-f3cd7eae61d3,19,2025-07-05T00:57:09.916036,2025-07-05T01:03:09.916036,Mall,80.84,no_show
690547ba-2478-4632-a663-ba235f549a17,2,2025-07-03T21:57:09.916048,2025-07-03T22:39:09.916048,Mall,42.65,completed
4ff0f6e7-5d70-4cec-93de-875b875a9fca,15,2025-07-05T01:57:09.916060,2025-07-05T02:24:09.916060,Mall,93.31,completed
9733c0e8-849d-4266-9ae8-52390c65f1be,44,2025-07-05T01:57:09.916073,2025-07-05T02:27:09.916073,Downtown,86.96,no_show
cd668ef2-992f-430f-8c19-f7fb7493d041,6,2025-07-04T13:57:09.916086,2025-07-04T14:45:09.916086,University,69.8,cancelled
c9d04563-30ee-4890-b641-02f707d65ef9,34,2025-07-04T13:57:09.916098,2025-07-04T14:49:09.916098,University,96.0,no_show
325e142b-0a58-4b4b-94dd-bf73da23a2f0,5,2025-07-05T06:57:09.916110,2025-07-05T07:43:09.916110,University,70.84,cancelled
ce1dd1ca-5f0b-491a-bea5-77429a23ea6b,50,2025-07-04T19:57:09.916123,2025-07-04T20:47:09.916123,Downtown,73.74,cancelled
6e7be84c-f9d3-4ffc-8f6a-57c229342af2,45,2025-07-03T12:57:09.916136,2025-07-03T13:54:09.916136,Stadium,78.48,no_show
127e9ec4-95f7-46c6-a16d-2ea17d3c0a9d,21,2025-07-05T06:57:09.916148,2025-07-05T07:25:09.916148,Downtown,27.72,cancelled
026ae377-b39f-4a05-8230-fed3da722c55,34,2025-07-04T04:57:09.916161,2025-07-04T05:24:09.916161,Airport,56.8,no_show
b28f880f-9f3c-4a97-bedf-2d697f5266fb,18,2025-07-03T23:57:09.916173,2025-07-04T00:02:09.916173,University,99.7,cancelled
5cd2dd49-069f-4452-8083-080a174afc48,41,2025-07-04T08:57:09.916186,2025-07-04T09:31:09.916186,Stadium,93.85,no_show
b8d9d5c1-87f7-4c0e-a87c-f36970cce20e,22,2025-07-04T13:57:09.916198,2025-07-04T14:32:09.916198,University,76.56,completed
5974b869-efe7-4dd9-90f9-e3aca39d8739,21,2025-07-03T19:57:09.916211,2025-07-03T20:54:09.916211,Mall,37.2,no_show
c5bcbba0-93e5-43bb-b2aa-0c550d23d378,26,2025-07-04T22:57:09.916223,2025-07-04T23:23:09.916223,Airport,53.54,cancelled
3a220196-5816-42a8-bf45-845f7232e424,18,2025-07-03T18:57:09.916237,2025-07-03T19:22:09.916237,University,57.9,completed
fb09b7d8-f7bc-4036-bfda-8f9d649b60aa,37,2025-07-03T15:57:09.916251,2025-07-03T16:54:09.916251,University,27.96,no_show
ece4a262-1d16-477d-836b-2364c3eac1ec,21,2025-07-05T00:57:09.916266,2025-07-05T01:21:09.916266,Airport,42.36,no_show
e7236a2d-1c6c-4b31-8cb7-01dd481a5ea6,20,2025-07-03T16:57:09.916279,2025-07-03T17:16:09.916279,Downtown,40.89,cancelled
7a778c8d-d87c-4715-8992-8f9f1c1e4930,42,2025-07-05T02:57:09.916291,2025-07-05T03:46:09.916291,University,48.62,completed
bfeb2ccc-fe60-4c16-958f-38ba03acb602,49,2025-07-04T14:57:09.916304,2025-07-04T15:02:09.916304,Mall,10.37,cancelled
beb7ab6a-43ab-4649-a5f8-b8079f73fe31,34,2025-07-04T21:57:09.916317,2025-07-04T22:47:09.916317,Airport,90.04,completed
a6700c0e-a47d-4e34-870f-6f346a1e19cf,23,2025-07-04T01:57:09.916330,2025-07-04T02:18:09.916330,University,73.5,completed
2b01e04a-5a22-488c-95ad-865f1b87bfc4,17,2025-07-05T00:57:09.916343,2025-07-05T01:56:09.916343,Downtown,85.27,no_show
740bae59-b3fe-405f-8eb7-22a00257c324,48,2025-07-05T02:57:09.916355,2025-07-05T03:57:09.916355,University,8.03,cancelled
0963f92f-15ca-420e-9d3f-9a3cabf915f0,24,2025-07-04T21:57:09.916368,2025-07-04T22:24:09.916368,Stadium,93.24,no_show
4a0c171f-fed1-4919-988c-338f2ea5c875,50,2025-07-04T08:57:09.916381,2025-07-04T09:51:09.916381,Mall,92.67,no_show
547594f5-12f2-4c4c-be0a-8845b60483bd,6,2025-07-03T14:57:09.916393,2025-07-03T15:46:09.916393,Airport,28.59,no_show
a3ef97c7-3270-4653-a5e7-e208faf0cdb1,1,2025-07-03T19:57:09.916406,2025-07-03T20:44:09.916406,Stadium,34.77,completed
522fa229-94f0-47c8-9a1f-633654247dd2,39,2025-07-05T05:57:09.916418,2025-07-05T06:08:09.916418,Stadium,90.57,no_show
aa977e33-9d77-4381-af34-4ad6e72dcdbd,6,2025-07-04T13:57:09.916431,2025-07-04T14:53:09.916431,Downtown,62.96,cancelled
ba520a3f-d56d-4e2b-af33-a5b683c06ba2,2,2025-07-04T05:57:09.916443,2025-07-04T06:02:09.916443,Mall,35.98,no_show
3e8734c4-fe67-4d51-9f21-c42298a70b24,2,2025-07-04T04:57:09.916456,2025-07-04T05:05:09.916456,University,15.61,no_show
a61caa5d-6a45-482c-b207-72dd21983aba,27,2025-07-03T23:57:09.916469,2025-07-04T00:28:09.916469,Mall,82.29,no_show
673de9b8-bbce-4f42-861a-3d9478aa5386,6,2025-07-04T23:57:09.916481,2025-07-05T00:15:09.916481,Airport,59.89,no_show
c830cc8e-303e-4f06-bc7f-ef67b987752e,37,2025-07-04T11:57:09.916494,2025-07-04T12:21:09.916494,Airport,39.77,completed
dcb60a05-0f2f-4acf-b48e-6e8c0906dc29,34,2025-07-04T06:57:09.916507,2025-07-04T07:36:09.916507,Airport,11.76,completed
9b42edf9-3548-4ea3-9c22-8756e5791c52,46,2025-07-03T15:57:09.916519,2025-07-03T16:28:09.916519,Stadium,88.37,no_show
ce63db65-6bf1-49c5-b23c-1c7886895dac,45,2025-07-04T21:57:09.916532,2025-07-04T22:50:09.916532,Mall,17.28,completed
aad4065c-4e62-4694-8f12-3f7e92fa8ce2,39,2025-07-04T04:57:09.916544,2025-07-04T05:34:09.916544,Downtown,47.72,no_show
b1a99179-e909-48cc-8c65-c5e9f865830f,14,2025-07-03T19:57:09.916557,2025-07-03T20:32:09.916557,Stadium,11.74,completed
843fb0ab-6ec6-452b-8065-ff69f6d6fa2b,28,2025-07-04T18:57:09.916570,2025-07-04T19:16:09.916570,Downtown,39.12,no_show
ef315dd2-fb06-4594-a8f6-06c92e3d896e,33,2025-07-04T17:57:09.916584,2025-07-04T18:49:09.916584,Downtown,98.97,no_show
2c988d72-a44a-47db-b339-4fe2b1282c3e,40,2025-07-04T05:57:09.916597,2025-07-04T06:13:09.916597,Downtown,39.83,no_show
df876c14-f85c-461e-93e7-3f693a36677f,10,2025-07-04T21:57:09.916609,2025-07-04T22:47:09.916609,Airport,37.64,completed
48dae72c-7ecf-4347-959c-87190f3d6016,25,2025-07-04T00:57:09.916621,2025-07-04T01:28:09.916621,Downtown,15.37,no_show
ea6cdb32-6522-431d-bf82-23d68aba2f69,33,2025-07-04T10:57:09.916634,2025-07-04T11:25:09.916634,Mall,22.55,completed
c57bc880-0e28-4a14-bbd8-c04003668383,34,2025-07-04T12:57:09.916647,2025-07-04T13:06:09.916647,University,80.76,cancelled
b321ca11-201a-48f2-b698-c8937ad2b130,44,2025-07-03T20:57:09.916660,2025-07-03T21:56:09.916660,University,30.45,completed
bdb27346-74fd-4b2a-a01d-8ca81ad36772,2,2025-07-04T15:57:09.916672,2025-07-04T16:17:09.916672,University,76.02,completed
13983a51-713d-4bb6-a612-74d8e5c030e9,22,2025-07-04T06:57:09.916685,2025-07-04T07:20:09.916685,Downtown,43.02,no_show
4ffd29b9-f5a5-4f3a-b7b4-2ce9248e4a1e,49,2025-07-03T12:57:09.916710,2025-07-03T13:48:09.916710,Airport,39.57,completed
ddec81f6-a196-4327-adc8-5ccaec5af7c3,45,2025-07-04T03:57:09.916724,2025-07-04T04:15:09.916724,Mall,38.8,completed
2cc795e2-58ce-449a-ae35-476b8d6cadbf,31,2025-07-05T01:57:09.916737,2025-07-05T02:29:09.916737,Mall,72.65,completed
a773ed12-9c1e-42fb-9403-adb8c508e4c9,38,2025-07-03T23:57:09.916749,2025-07-04T00:35:09.916749,Stadium,85.74,completed
98dcb370-3198-432a-84ff-9ec707e98486,22,2025-07-03T12:57:09.916762,2025-07-03T13:46:09.916762,Airport,64.05,no_show
4db5f6eb-6b4a-4e56-877d-f76bdfa1d21a,43,2025-07-04T08:57:09.916775,2025-07-04T09:54:09.916775,University,98.85,cancelled
db2b0bda-57c2-4d92-a00e-72ced28e8adb,43,2025-07-04T09:57:09.916788,2025-07-04T10:20:09.916788,University,46.75,no_show
e31e67a5-2f39-4c76-8b94-9866c191dad2,38,2025-07-04T23:57:09.916801,2025-07-05T00:26:09.916801,University,63.51,no_show
34801621-aa53-4eb7-9fe7-51068f85283f,35,2025-07-04T11:57:09.916814,2025-07-04T12:09:09.916814,Mall,74.02,completed
98aef141-27f6-4a09-a90e-2d11d7e46b7b,14,2025-07-03T21:57:09.916827,2025-07-03T22:08:09.916827,Stadium,12.23,completed
38184240-3e9f-4ef6-a1f9-9878f71c000e,28,2025-07-04T23:57:09.916840,2025-07-05T00:42:09.916840,Airport,68.34,cancelled
ce2ec9e2-b827-4efa-b831-a5c4f5ea2944,35,2025-07-04T21:57:09.916853,2025-07-04T22:55:09.916853,Airport,14.24,cancelled
a47c41c2-3f07-4e51-8207-8a08ed514eb5,33,2025-07-05T11:57:09.916868,2025-07-05T12:16:09.916868,Mall,29.97,cancelled
e67abf00-6f6c-4bbf-9927-6c620c733b1b,35,2025-07-04T13:57:09.916881,2025-07-04T14:48:09.916881,University,62.91,cancelled
8a454c67-9de5-42cc-8a1a-21e3bb9ce631,41,2025-07-04T08:57:09.916894,2025-07-04T09:13:09.916894,University,65.08,completed
ac711014-17d4-43f2-86ee-6f500154aec1,45,2025-07-04T16:57:09.916907,2025-07-04T17:55:09.916907,Downtown,89.46,completed
4a8e002a-2d6e-405a-a1ea-20264ebeb186,9,2025-07-03T15:57:09.916920,2025-07-03T16:27:09.916920,Downtown,44.08,cancelled
68354514-bb24-493e-aacb-7fbea674bcd7,24,2025-07-05T09:57:09.916932,2025-07-05T10:26:09.916932,University,86.94,no_show
7bbb2142-ddeb-4ddc-8912-63263cbb274b,11,2025-07-05T08:57:09.916947,2025-07-05T09:28:09.916947,Downtown,32.59,cancelled
54849809-db98-4cbd-929d-dbc4a13ceb8a,48,2025-07-04T14:57:09.916960,2025-07-04T15:28:09.916960,Downtown,41.44,completed
f825e04e-aa7d-4a4b-b036-49deecf93277,14,2025-07-03T14:57:09.916973,2025-07-03T15:36:09.916973,Stadium,32.73,no_show
85a5ea6a-6c80-4f11-b87b-9426d9ec3b54,47,2025-07-04T21:57:09.916986,2025-07-04T22:55:09.916986,Stadium,94.16,completed
1cd7f99f-0a48-414b-ae3a-0b01075769c6,45,2025-07-04T10:57:09.916998,2025-07-04T11:42:09.916998,Downtown,17.41,no_show
bda7a73c-ac66-4b4e-a6b7-41c6394b104d,25,2025-07-04T23:57:09.917011,2025-07-05T00:04:09.917011,Downtown,97.43,no_show
3e843875-a692-4793-bbbf-66e0622cd950,24,2025-07-03T16:57:09.917023,2025-07-03T17:37:09.917023,Mall,49.01,no_show
92af7bb9-65fd-4fa2-84ff-8eb91436b684,2,2025-07-05T01:57:09.917036,2025-07-05T02:31:09.917036,Stadium,66.71,no_show
f2cc94c3-27d8-4874-bd32-6131893e2c61,22,2025-07-04T20:57:09.917048,2025-07-04T21:06:09.917048,Airport,7.8,cancelled
2519b6ef-fee2-4550-9507-91c509322ce3,20,2025-07-05T06:57:09.917061,2025-07-05T07:12:09.917061,Downtown,45.8,cancelled
55bbca06-2d03-4cc7-bf75-37ae7de23e4a,5,2025-07-03T13:57:09.917074,2025-07-03T14:06:09.917074,Stadium,71.94,no_show
dacaf80c-2ea4-4b52-ba84-676adceb6591,8,2025-07-04T07:57:09.917086,2025-07-04T08:11:09.917086,Stadium,39.73,completed
a65c93f1-93f8-46e5-a430-d3118f29dd8f,50,2025-07-05T05:57:09.917099,2025-07-05T06:10:09.917099,Mall,23.05,cancelled
b9a3d595-e784-4e27-8916-219097715b3b,39,2025-07-03T13:57:09.917111,2025-07-03T14:55:09.917111,University,36.16,no_show
a3cbd06f-40cd-4a71-b93a-b3b68835cb6d,4,2025-07-04T05:57:09.917124,2025-07-04T06:22:09.917124,Airport,10.03,completed
9cf55633-ab6f-4e53-be36-4702ac8b5151,11,2025-07-04T04:57:09.917137,2025-07-04T05:39:09.917137,Mall,55.3,cancelled
0c4ecda8-d83f-4a0f-bb37-aa2664899589,6,2025-07-05T02:57:09.917149,2025-07-05T03:53:09.917149,Stadium,56.41,cancelled
714640ce-5c2a-4698-8251-c02490660b94,26,2025-07-05T07:57:09.917162,2025-07-05T08:13:09.917162,University,48.42,cancelled
58ee922a-7eef-4504-9620-c7f53b8caff2,33,2025-07-05T03:57:09.917174,2025-07-05T04:04:09.917174,Stadium,49.47,cancelled
d6aa6982-83e5-4283-924d-b07fba6b2129,46,2025-07-03T23:57:09.917187,2025-07-04T00:06:09.917187,Mall,89.79,completed
999201fb-25e2-44b4-bda4-1abf330aa9fb,6,2025-07-05T01:57:09.917200,2025-07-05T02:57:09.917200,Mall,28.68,no_show
179e3d57-40ad-4a17-89d9-bbc9cb807e86,14,2025-07-04T17:57:09.917212,2025-07-04T18:27:09.917212,Airport,37.95,completed
00afc5b4-9c71-4662-8414-fdff38274d59,49,2025-07-04T12:57:09.917226,2025-07-04T13:25:09.917226,Airport,54.45,cancelled
ca353537-046e-4d18-8624-8f19a5dc91af,41,2025-07-04T12:57:09.917238,2025-07-04T13:15:09.917238,University,29.9,cancelled
f5cd7448-0290-4a09-ac43-d2a6c6b6d12e,13,2025-07-05T07:57:09.917251,2025-07-05T08:10:09.917251,Mall,34.56,completed
353a1c4f-b8a2-4d8b-888f-86049ca23e22,15,2025-07-05T12:57:09.917267,2025-07-05T13:44:09.917267,Stadium,35.43,completed
1b8e085a-2bba-492d-a604-ce1365a9bd85,50,2025-07-04T22:57:09.917279,2025-07-04T23:09:09.917279,University,77.41,completed
0159c663-7188-4624-a2f1-57f561d2dc18,10,2025-07-03T22:57:09.917292,2025-07-03T23:35:09.917292,Downtown,94.56,no_show
fbfd067b-eb9e-44e4-8370-bba8d98a2648,4,2025-07-03T17:57:09.917307,2025-07-03T18:21:09.917307,Airport,54.99,no_show
f844b936-d8d0-4ea8-8174-b44b2ae7d87a,36,2025-07-04T16:57:09.917320,2025-07-04T17:45:09.917320,Airport,38.06,no_show
50282fcf-89ef-444c-a744-7105fe4413be,34,2025-07-05T05:57:09.917332,2025-07-05T06:54:09.917332,Downtown,34.12,no_show
f1281982-595e-447a-92ee-bda4286f1e1f,25,2025-07-05T04:57:09.917344,2025-07-05T05:16:09.917344,Mall,10.84,no_show
f1019eea-0595-4c85-ae62-189837d1a0b0,12,2025-07-03T20:57:09.917357,2025-07-03T21:44:09.917357,Mall,21.66,cancelled
6cfb104c-6a67-4f12-8097-82bafe15ff45,50,2025-07-04T04:57:09.917369,2025-07-04T05:14:09.917369,Airport,44.5,cancelled
934a4778-fbb9-4ab2-be29-ce7215e95844,16,2025-07-03T23:57:09.917382,2025-07-04T00:27:09.917382,University,46.5,completed
52b7cd12-fc6e-4e84-b6e0-2321eec40615,25,2025-07-04T01:57:09.917395,2025-07-04T02:54:09.917395,University,43.32,completed
a59da69b-f1ff-4026-928c-839b2e557846,44,2025-07-05T07:57:09.917407,2025-07-05T08:11:09.917407,Stadium,35.61,no_show
f4064356-4d69-4a2a-979d-fa554e8bc119,2,2025-07-05T05:57:09.917420,2025-07-05T06:48:09.917420,Downtown,95.92,completed
eedd6714-618d-4ddb-82f5-6e05b80f9e26,12,2025-07-05T01:57:09.917432,2025-07-05T02:24:09.917432,Stadium,19.89,completed
7dc7ce51-99a7-41b1-94de-795e3d994bad,25,2025-07-03T22:57:09.917445,2025-07-03T23:13:09.917445,Downtown,31.22,cancelled
c5600710-85e1-4f41-8a45-c0362483791d,50,2025-07-05T04:57:09.917457,2025-07-05T05:10:09.917457,Stadium,69.27,completed
a0fb007f-1960-4f8a-81fb-022c8aa8d4b0,3,2025-07-04T22:57:09.917470,2025-07-04T23:18:09.917470,Airport,44.18,completed
160f3dc6-cf52-4280-8bf1-238fed39f10e,34,2025-07-04T11:57:09.917483,2025-07-04T12:38:09.917483,University,15.1,no_show
f7f8cae7-cb51-4988-8d4c-fd7075f58cca,25,2025-07-05T09:57:09.917495,2025-07-05T10:07:09.917495,Mall,49.21,no_show
80f604f7-c7b7-49c5-8348-f0992d8d7a06,18,2025-07-04T13:57:09.917507,2025-07-04T14:55:09.917507,Mall,73.26,cancelled
89e990df-b425-4f38-85ca-b0a9fffb9e8e,11,2025-07-04T22:57:09.917520,2025-07-04T23:22:09.917520,Mall,38.43,cancelled
fb4e620e-9e98-453d-af7a-2bbb6865dd72,3,2025-07-03T19:57:09.917532,2025-07-03T20:32:09.917532,Airport,48.73,cancelled
e88dd28d-9119-42b0-bf43-6e1b065e14e7,37,2025-07-05T10:57:09.917545,2025-07-05T11:39:09.917545,Downtown,96.81,completed
57d3faf1-08b5-49fc-b64b-1f13d5326c20,18,2025-07-05T06:57:09.917558,2025-07-05T07:30:09.917558,Stadium,70.67,no_show
fcfaf502-d0e4-4d97-80c2-7c0df43afa47,32,2025-07-04T12:57:09.917570,2025-07-04T13:10:09.917570,University,53.24,no_show
bbab6dce-cfe9-466b-bb7f-d0edc8251858,31,2025-07-03T20:57:09.917583,2025-07-03T21:57:09.917583,Airport,29.14,cancelled
e0359b70-99a2-4b29-bfc2-a93b5ef6af16,13,2025-07-04T01:57:09.917595,2025-07-04T02:18:09.917595,University,11.82,no_show
fa120370-b8fa-4937-8a41-bfde6aa7f1f3,1,2025-07-03T16:57:09.917619,2025-07-03T17:52:09.917619,Mall,65.6,no_show
8482afc6-1a42-4d53-9f99-05639600d2f0,18,2025-07-04T11:57:09.917633,2025-07-04T12:34:09.917633,Downtown,7.77,cancelled
efd3f6c2-274c-42b9-9321-cdc511f9c6d4,19,2025-07-04T04:57:09.917646,2025-07-04T05:02:09.917646,University,80.68,no_show
c8613784-c966-403e-877d-11e045350025,37,2025-07-03T21:57:09.917659,2025-07-03T22:16:09.917659,Airport,31.55,no_show
2f1f58e7-5757-4c40-91cb-dfec11ae7473,15,2025-07-04T03:57:09.917674,2025-07-04T04:54:09.917674,University,83.79,completed
adc2610d-da5d-4b50-a4ef-bc5af511fba2,40,2025-07-05T03:57:09.917687,2025-07-05T04:43:09.917687,Downtown,26.58,completed
95d47d2d-4466-4911-89e0-90789a25fc5f,15,2025-07-04T18:57:09.917699,2025-07-04T19:48:09.917699,Stadium,57.34,no_show
eb9c5d85-b1dd-463e-94d0-753bedf476ac,12,2025-07-04T17:57:09.917712,2025-07-04T18:10:09.917712,Stadium,55.27,completed
b495caba-728e-4d36-9ef3-4dfef28fa16c,45,2025-07-04T02:57:09.917725,2025-07-04T03:32:09.917725,University,27.42,completed
637e98f1-dc79-41aa-867f-95584bca48d1,40,2025-07-05T00:57:09.917738,2025-07-05T01:06:09.917738,Stadium,41.57,no_show
e39b2bf7-9643-4d2d-9d22-3daaf39384b1,40,2025-07-05T04:57:09.917750,2025-07-05T05:56:09.917750,Airport,72.7,no_show
1a6e7d84-162a-446b-a943-504afdaf6d39,15,2025-07-04T15:57:09.917762,2025-07-04T16:48:09.917762,Airport,17.1,completed
